path,extension,top_level_area,owner_area,file_kind,authority_class,implementation_class,surface_or_system,active_status,risk_level,line_count,imports_or_dependencies,declared_types_or_headings,uses_legacy_language,uses_forbidden_architecture,contains_user_facing_copy,contains_runtime_truth,contains_ui_truth,contains_release_claims,contains_validation_logic,contains_generated_or_stale_artifact_risk,recommended_action,reason
frontend/visual-encyclopedia/VISUAL_ENCYCLOPEDIA_PERFECTION_PLAN.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Yellow,73,,Visual Encyclopedia Perfection Plan; Goal; Non-Goals; Phases; Artifacts; Success Metrics,yes,no,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
frontend/visual-encyclopedia/VISUAL_ENCYCLOPEDIA_RUTHLESS_AUDIT.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Yellow,79,,Visual Encyclopedia Ruthless Audit; Why Green; Top Gaps; Design-System Drift Findings; Object-First Findings; Recipe Specificity Findings,yes,no,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
frontend/visual-encyclopedia/VISUAL_ITEM_REGISTRY.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,182,,Visual Item Registry,no,no,yes,no,no,no,no,yes,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/VISUAL_ITEM_REGISTRY.yaml,.yaml,Canon docs,Frontend canon portal,config_or_data,supporting_doc,docs_only,frontend_canon,supporting,Yellow,18561,,,yes,no,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
frontend/visual-encyclopedia/VISUAL_OBJECT_FIRST_REVIEW_RUBRIC.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Yellow,39,,Visual Object First Review Rubric; Scoring; Review Axes; Review Questions; Review Output,yes,no,yes,no,no,no,no,no,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
frontend/visual-encyclopedia/VISUAL_RECIPE_SCHEMA_CONTRACT.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,24,,Visual Recipe Schema Contract; Rules; Validator; Notes,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/VISUAL_RECIPE_SCHEMA_CONTRACT.yaml,.yaml,Canon docs,Frontend canon portal,config_or_data,supporting_doc,docs_only,frontend_canon,supporting,Green,47,,sections; tiers,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/VISUAL_RECIPE_SHORT_FORM_TEMPLATE.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,133,,Visual Recipe Short Form Template; Purpose; Surface Hierarchy; Primary Object Dependency; Label-Off Signature; Canonical Anatomy,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/VISUAL_REFERENCE_LEDGER.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,14,,Visual Reference Ledger,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/VISUAL_SOURCE_LINKS.yaml,.yaml,Canon docs,Frontend canon portal,config_or_data,supporting_doc,docs_only,frontend_canon,supporting,Red,1808,Swift,,no,no,yes,no,no,yes,no,yes,repair or demote,File makes a release-style claim that is not proven by current evidence.
frontend/visual-encyclopedia/VISUAL_SOURCE_PROVENANCE_AND_BATCH_LINKAGE.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,19,,Visual Source Provenance And Batch Linkage; Summary; Boundary,no,no,no,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/VISUAL_SOURCE_PROVENANCE_AND_BATCH_LINKAGE.yaml,.yaml,Canon docs,Frontend canon portal,config_or_data,supporting_doc,docs_only,frontend_canon,supporting,Red,9120,Swift,,no,no,yes,no,no,yes,no,yes,repair or demote,File makes a release-style claim that is not proven by current evidence.
frontend/visual-encyclopedia/VISUAL_VOCABULARY_BOUNDARY.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Yellow,69,,Visual Vocabulary Boundary; Categories; Boundary Table; Boundary Rules,yes,no,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
frontend/visual-encyclopedia/behavior/ACCESSIBILITY_AND_ADHD_LAWS.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,35,,Accessibility And ADHD Laws; Proof Boundary,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/behavior/ADHD_USABILITY_RULES.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,22,,Adhd Usability Rules; Rule; Required Behavior; Accessibility; Proof Required,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/behavior/AMBITIONS_TRANSACTION_MODEL.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,42,,Ambitions Transaction Model; Applies To; Required Fields; Destructive Actions; Closure Grammar,no,no,yes,no,no,no,no,yes,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/behavior/ANTI_GENERIC_KILL_SWITCHES.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Yellow,43,,Anti-Generic Kill Switches; Kill Switches; Fancy To-Do List; Calendar Clone; Chatbot; Goals Dashboard,yes,no,yes,no,no,no,no,no,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
frontend/visual-encyclopedia/behavior/CLOSURE_RECOVERY_INTERACTION_GRAMMAR.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,56,,Closure and Recovery Interaction Grammar; Purpose; Canonical Interaction Labels; Visible User Labels; Grammar Rules; Interaction Actions,no,no,yes,no,no,no,no,yes,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/behavior/CROSS_SURFACE_STATE_GRAMMAR.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,36,,Cross-Surface State Grammar; Canonical State Families; Grammar Rules; Surface Expectations; Error Handling,no,no,yes,no,no,no,no,yes,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/behavior/DYNAMIC_TYPE.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,22,,Dynamic Type; Rule; Required Behavior; Accessibility; Proof Required,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/behavior/LOCAL_FIRST_TRUST_BEHAVIOR.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,22,,Local First Trust Behavior; Rule; Required Behavior; Accessibility; Proof Required,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/behavior/MOTION_AND_HAPTICS.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,22,,Motion And Haptics; Rule; Required Behavior; Accessibility; Proof Required,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/behavior/NO_FALSE_MOMENTUM.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,20,,No False Momentum; Rules; Failure Language,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/behavior/PREVIEW_CONFIRM_UNDO_BEHAVIOR.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,23,,Preview Confirm Undo Behavior; Rule; Required Behavior; Accessibility; Proof Required,no,no,yes,no,no,no,no,yes,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/behavior/RECOMMENDATION_INSPECTION_BEHAVIOR.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,22,,Recommendation Inspection Behavior; Rule; Required Behavior; Accessibility; Proof Required,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/behavior/RECOVERY_MODE.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,36,,Recovery Mode; Triggers; Required Behavior; Forbidden Behavior; Recovery Goal,no,no,yes,no,no,no,no,yes,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/behavior/REDUCE_MOTION.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,22,,Reduce Motion; Rule; Required Behavior; Accessibility; Proof Required,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/behavior/STATE_TRANSITIONS.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,22,,State Transitions; Rule; Required Behavior; Accessibility; Proof Required,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/behavior/VOICEOVER_GROUPING.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,22,,Voiceover Grouping; Rule; Required Behavior; Accessibility; Proof Required,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/contracts/ACCESSIBILITY_CONTRACT_INDEX.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,15,,,no,no,no,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/contracts/COMPONENT_CONTRACT_INDEX.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,16,,,no,no,yes,no,no,no,no,yes,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/contracts/DIFFERENTIATE_WITHOUT_COLOR_CONTRACT.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,37,,,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/contracts/DISCLOSURE_ROW_CONTRACT.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Yellow,38,,,yes,no,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
frontend/visual-encyclopedia/contracts/DYNAMIC_TYPE_CONTRACT.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,37,,,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/contracts/PRIMARY_CTA_CONTRACT.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,38,,,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/contracts/PROOF_CHIP_CONTRACT.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,38,,,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/contracts/RECEIPT_CONTRACT.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,38,,,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/contracts/REDUCE_MOTION_CONTRACT.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,37,,,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/contracts/REDUCE_TRANSPARENCY_CONTRACT.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,37,,,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/contracts/SOURCE_FRESHNESS_BADGE_CONTRACT.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,38,,,no,no,yes,no,no,no,no,yes,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/contracts/TRUST_SEAM_CONTRACT.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Yellow,39,,,yes,no,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
frontend/visual-encyclopedia/contracts/VOICEOVER_ORDER_CONTRACT.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Red,37,,,no,no,yes,no,no,yes,no,no,repair or demote,File makes a release-style claim that is not proven by current evidence.
frontend/visual-encyclopedia/decisions/README.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,91,,Frontend UI Decisions; Purpose; Operating loop; Commands; Required decision fields; Proof boundary,no,no,yes,no,no,no,yes,no,retain,"Classified conservatively from path, content, and current authority boundaries."
